index,herocompare,item0,item1,item2,item3,item4,item5,skill,itemhero,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
72,21,63.0,102.0,36.0,79.0,206.0,108.0,W,75,0.6375078144228811,Power Treads,0.757246257094413,Force Staff,0.1098296175836837,Magic Wand,0.5519426553711753,Mekansm,0.19542290668040274,Rod of Atos,0.3506601558794231,Aghanim's Scepter,0.7895642864507835,Windranger,Silencer
73,21,63.0,116.0,102.0,206.0,1.0,96.0,E,76,0.47843786173468716,Power Treads,0.2957830764542282,Black King Bar,0.11782575191416755,Force Staff,0.5109251373088196,Rod of Atos,0.6110454260650716,Blink Dagger,0.5156502527106192,Scythe of Vyse,0.273719932872747,Windranger,Outworld Devourer
74,21,81.0,63.0,116.0,194.0,143.0,168.0,W,77,0.012089675172591297,Vladmir's Offering,0.1025076168252349,Power Treads,0.039525457745940185,Black King Bar,0.43323297617725753,Necronomicon,0.17511214433089062,Skull Basher,0.7687466829076965,Desolator,0.8862625304669345,Windranger,Lycan
75,21,1.0,50.0,108.0,81.0,36.0,63.0,W,78,0.7709643330176585,Blink Dagger,0.9405174264838932,Phase Boots,0.17746242947792135,Aghanim's Scepter,0.5238806206719793,Vladmir's Offering,0.4851984319249638,Magic Wand,0.4685818867941992,Power Treads,0.44666042861765654,Windranger,Brewmaster
76,21,180.0,102.0,36.0,108.0,232.0,79.0,Q,79,0.5027050460547118,Arcane Boots,0.6888810546935886,Force Staff,0.3049369170918328,Magic Wand,0.9216081714620327,Aghanim's Scepter,0.6201472419922249,Aether Lens,0.579663166603782,Mekansm,0.797555796638727,Windranger,Shadow Demon
77,21,214.0,81.0,108.0,65.0,48.0,63.0,Q,80,0.46893584682840583,Tranquil Boots,0.025117407567060268,Vladmir's Offering,0.8521590452541634,Aghanim's Scepter,0.43575802570496325,Hand of Midas,0.621711434089526,Boots of Travel,0.7137291825197312,Power Treads,0.2502436651117659,Windranger,Lone Druid
78,21,63.0,151.0,147.0,185.0,154.0,164.0,W,81,0.49974385301104796,Power Treads,0.10403717080009478,Armlet of Mordiggian,0.5515323210796017,Manta Style,0.8178097816109822,Drum of Endurance,0.29346888656608205,Sange and Yasha,0.9693887374135266,Helm of the Dominator,0.3929544494052195,Windranger,Chaos Knight
79,21,108.0,1.0,63.0,48.0,81.0,79.0,W,82,0.3453943795749601,Aghanim's Scepter,0.4672078759360986,Blink Dagger,0.9745074798463329,Power Treads,0.6595846872792477,Boots of Travel,0.41486937704465676,Vladmir's Offering,0.2989053395528454,Mekansm,0.8356377607573161,Windranger,Meepo
80,21,180.0,108.0,1.0,36.0,231.0,185.0,E,83,0.3999776619645129,Arcane Boots,0.15820632283137892,Aghanim's Scepter,0.2343999288966302,Blink Dagger,0.9399467309686538,Magic Wand,0.4936253260354918,Guardian Greaves,0.9307379682845125,Drum of Endurance,0.5529680697386918,Windranger,Treant Protector
81,21,180.0,108.0,36.0,102.0,232.0,1.0,W,84,0.9306789176169177,Arcane Boots,0.12785146296452365,Aghanim's Scepter,0.3599484134975083,Magic Wand,0.23064014002070665,Force Staff,0.7420666306390153,Aether Lens,0.5994958084978521,Blink Dagger,0.19844320046692665,Windranger,Ogre Magi
82,21,180.0,36.0,127.0,242.0,231.0,90.0,Q,85,0.8651341697191528,Arcane Boots,0.8185603978278306,Magic Wand,0.922029839739032,Blade Mail,0.028784162420336212,Crimson Guard,0.16767321685467373,Guardian Greaves,0.9217439044330983,Pipe of Insight,0.5770718280466854,Windranger,Undying
83,21,180.0,1.0,36.0,102.0,108.0,232.0,E,86,0.4866713450506561,Arcane Boots,0.8658770558816744,Blink Dagger,0.8733331420992295,Magic Wand,0.18971759681529154,Force Staff,0.9099605109193023,Aghanim's Scepter,0.46943555770456724,Aether Lens,0.7085126733407447,Windranger,Rubick
84,21,180.0,36.0,108.0,102.0,79.0,231.0,Q,87,0.4385915453908211,Arcane Boots,0.32298992743849564,Magic Wand,0.05416142571051752,Aghanim's Scepter,0.8137507480224656,Force Staff,0.7084564533203943,Mekansm,0.7773549566895395,Guardian Greaves,0.8486820003932896,Windranger,Disruptor
85,21,180.0,204.0,1.0,36.0,108.0,92.0,E,88,0.9853904596498515,Arcane Boots,0.19437908099364254,Dagon,0.2996618119812454,Blink Dagger,0.33441172424864196,Magic Wand,0.0337351393285078,Aghanim's Scepter,0.969485602927819,Urn of Shadows,0.7628041083568139,Windranger,Nyx
86,21,137.0,48.0,147.0,63.0,212.0,174.0,W,89,0.31904659648199274,Radiance,0.39033653361681997,Boots of Travel,0.04745791471527183,Manta Style,0.09818787431804077,Power Treads,0.1320566240372124,Ring of Aquila,0.10842197684201849,Diffusal Blade,0.559563192520676,Windranger,Naga Siren
87,21,214.0,108.0,79.0,102.0,36.0,48.0,W,90,0.4528243181104876,Tranquil Boots,0.9153401770586448,Aghanim's Scepter,0.8933557107558675,Mekansm,0.6055713039758847,Force Staff,0.42922099279530623,Magic Wand,0.9131352707350989,Boots of Travel,0.7564069136114531,Windranger,Keeper of the Light
88,21,92.0,41.0,79.0,180.0,36.0,231.0,W,91,0.9582009675970887,Urn of Shadows,0.39616484308192046,Bottle,0.9300590525778368,Mekansm,0.9501042078718173,Arcane Boots,0.5243562802871509,Magic Wand,0.03499634272016372,Guardian Greaves,0.6492732312688886,Windranger,Io
89,21,108.0,63.0,36.0,229.0,79.0,214.0,E,92,0.12785478766808278,Aghanim's Scepter,0.6463122304413096,Power Treads,0.8001629657784369,Magic Wand,0.15384746943566374,Solar Crest,0.35203326408737334,Mekansm,0.8004443474836432,Tranquil Boots,0.24897765315543974,Windranger,Visage
90,21,63.0,152.0,160.0,249.0,116.0,143.0,Q,93,0.15565686837832482,Power Treads,0.06229991053576356,Shadow Blade,0.44381615096065397,Eye of Skadi,0.616759542630737,Silver Edge,0.34041345658555866,Black King Bar,0.7883169255056084,Skull Basher,0.39596444068746905,Windranger,Slark
91,21,123.0,50.0,160.0,147.0,212.0,158.0,W,94,0.7485332395565004,Linken's Sphere,0.026781204462582586,Phase Boots,0.3979204106334937,Eye of Skadi,0.7848577011617829,Manta Style,0.20353924866318618,Ring of Aquila,0.6192144390255627,Mjollnir,0.2538820355524163,Windranger,Medusa
92,21,50.0,164.0,116.0,154.0,152.0,212.0,W,95,0.05131107428034054,Phase Boots,0.7886179598757753,Helm of the Dominator,0.12200811106875831,Black King Bar,0.8017991802474023,Sange and Yasha,0.6727591662446186,Shadow Blade,0.6106357757577243,Ring of Aquila,0.533513204675729,Windranger,Troll Warlord
93,21,1.0,214.0,127.0,114.0,90.0,36.0,Q,96,0.7856899319229125,Blink Dagger,0.1162464530076679,Tranquil Boots,0.5672241765232704,Blade Mail,0.914667925156148,Heart of Tarrasque,0.6308077380621898,Pipe of Insight,0.49546963082473283,Magic Wand,0.9892321816715189,Windranger,Centaur Warrunner
94,21,1.0,180.0,102.0,41.0,63.0,36.0,E,97,0.5582642299558023,Blink Dagger,0.9441498952628431,Arcane Boots,0.843231651760859,Force Staff,0.924156942361464,Bottle,0.3064818715658182,Power Treads,0.28519282742495555,Magic Wand,0.2414362081601793,Windranger,Magnus
95,21,121.0,180.0,127.0,36.0,108.0,48.0,E,98,0.7770575251253634,Bloodstone,0.5022819287193528,Arcane Boots,0.8598326850197144,Blade Mail,0.0825432641906193,Magic Wand,0.3746757496621914,Aghanim's Scepter,0.04136561079698853,Boots of Travel,0.324300431014367,Windranger,Timbersaw
96,21,63.0,127.0,242.0,125.0,36.0,114.0,Q,99,0.9713442601577895,Power Treads,0.3038798314628661,Blade Mail,0.6262356467210475,Crimson Guard,0.6864361691114489,Vanguard,0.2476114435227199,Magic Wand,0.8113997767653174,Heart of Tarrasque,0.07509361836635209,Windranger,Bristleback
97,21,50.0,168.0,36.0,152.0,41.0,249.0,E,100,0.6565168869792131,Phase Boots,0.9644293155099385,Desolator,0.4165680226870905,Magic Wand,0.7148196629383182,Shadow Blade,0.6175961435125057,Bottle,0.6553193514882005,Silver Edge,0.16253339804064892,Windranger,Tusk
98,21,180.0,102.0,36.0,206.0,100.0,37.0,E,101,0.8308039661161419,Arcane Boots,0.2908857799066422,Force Staff,0.875968085894587,Magic Wand,0.4834050247353644,Rod of Atos,0.5608112122632136,Eul's Scepter of Divinity,0.3096535282662367,Ghost Scepter,0.5994996906993992,Windranger,Skywrath Mage
99,21,81.0,50.0,214.0,36.0,154.0,127.0,W,102,0.6696564024189101,Vladmir's Offering,0.003562421662537174,Phase Boots,0.7761170611051658,Tranquil Boots,0.7686357782821877,Magic Wand,0.2739862243661436,Sange and Yasha,0.11556493333820272,Blade Mail,0.3982465890589578,Windranger,Abaddon
100,21,63.0,180.0,36.0,108.0,185.0,127.0,W,103,0.016728321026223014,Power Treads,0.4121205540274302,Arcane Boots,0.8787198914708424,Magic Wand,0.7468388598461138,Aghanim's Scepter,0.9253036927909609,Drum of Endurance,0.3946026253970436,Blade Mail,0.36235157120731176,Windranger,Elder Titan
101,21,1.0,63.0,127.0,168.0,116.0,112.0,Q,104,0.6194116071071465,Blink Dagger,0.8951991444120659,Power Treads,0.9686050817311068,Blade Mail,0.25887886121892245,Desolator,0.363890444085355,Black King Bar,0.9160460118697747,Assault Cuirass,0.18872776658407098,Windranger,Legion Commander
102,21,108.0,178.0,180.0,100.0,214.0,102.0,W,105,0.7027990768878544,Aghanim's Scepter,0.25125325973701407,Soul Ring,0.4722485919727406,Arcane Boots,0.3120049800046619,Eul's Scepter of Divinity,0.39902503830839,Tranquil Boots,0.5686838645411543,Force Staff,0.2930203903449482,Windranger,Techies
103,21,145.0,141.0,48.0,41.0,149.0,50.0,Q,106,0.08084394859073185,Battle Fury,0.8318071793416401,Daedalus,0.7500924762432504,Boots of Travel,0.30806722607336234,Bottle,0.25721427879963565,Crystalys,0.7806126530440263,Phase Boots,0.14414601525845583,Windranger,Ember Spirit
104,21,92.0,180.0,36.0,102.0,190.0,108.0,Q,107,0.5031189237700282,Urn of Shadows,0.23917659375080347,Arcane Boots,0.6985677730464204,Magic Wand,0.023677444886482046,Force Staff,0.03693662191104641,Veil of Discord,0.7225786552095105,Aghanim's Scepter,0.5983456940165163,Windranger,Earth Spirit
105,21,63.0,147.0,154.0,160.0,212.0,116.0,W,109,0.12531945222999386,Power Treads,0.4792605085678332,Manta Style,0.4434852925360887,Sange and Yasha,0.8545446486979894,Eye of Skadi,0.3073104488754118,Ring of Aquila,0.32438895901057696,Black King Bar,0.04349447584211541,Windranger,Terrorblade
106,21,214.0,92.0,119.0,79.0,36.0,65.0,E,110,0.9207522538648342,Tranquil Boots,0.49904697549264443,Urn of Shadows,0.45230870792938493,Shiva's Guard,0.3911165691221583,Mekansm,0.21120930916945924,Magic Wand,0.09038683264174208,Hand of Midas,0.15204043987158755,Windranger,Phoenix
107,21,36.0,180.0,232.0,231.0,79.0,214.0,E,111,0.1405211586803683,Magic Wand,0.8715065204728663,Arcane Boots,0.9359175647810528,Aether Lens,0.3742269008149758,Guardian Greaves,0.5853641782569943,Mekansm,0.9614192503224778,Tranquil Boots,0.4153410100546706,Windranger,Oracle
108,21,180.0,102.0,36.0,254.0,1.0,92.0,Q,112,0.6669151967408008,Arcane Boots,0.9869397355919644,Force Staff,0.11317803901147272,Magic Wand,0.6816296466914595,Glimmer Cape,0.6844656654549551,Blink Dagger,0.19859713259933465,Urn of Shadows,0.1785792364264872,Windranger,Winter Wyvern
109,21,65.0,48.0,194.0,147.0,158.0,36.0,W,113,0.27518224028760074,Hand of Midas,0.2784801399667417,Boots of Travel,0.5731916420844066,Necronomicon,0.7763670717321277,Manta Style,0.2764668410767813,Mjollnir,0.9735753404454347,Magic Wand,0.0008763128428943556,Windranger,Arc Warden
0,22,145.0,147.0,63.0,81.0,208.0,114.0,Q,1,0.8763617308680162,Battle Fury,0.2847855306205511,Manta Style,0.9662200599444948,Power Treads,0.1815715239509017,Vladmir's Offering,0.7708819333342157,Abyssal Blade,0.20478774246162723,Heart of Tarrasque,0.10090144123651235,Zeus,Anti-Mage
1,22,1.0,127.0,214.0,242.0,125.0,114.0,W,2,0.6718416806713743,Blink Dagger,0.41094584183051697,Blade Mail,0.15044878393828076,Tranquil Boots,0.29097972844006514,Crimson Guard,0.5851675377971524,Vanguard,0.09039348402502012,Heart of Tarrasque,0.2308347967649712,Zeus,Axe
2,22,180.0,232.0,1.0,254.0,108.0,36.0,E,3,0.8174734990616332,Arcane Boots,0.6550758503205059,Aether Lens,0.05621127390879943,Blink Dagger,0.19976991499487773,Glimmer Cape,0.18724236862825905,Aghanim's Scepter,0.264656731096796,Magic Wand,0.20309390404832306,Zeus,Bane
3,22,63.0,154.0,127.0,116.0,152.0,50.0,E,4,0.5665546111059572,Power Treads,0.06518776861789688,Sange and Yasha,0.6051833463015012,Blade Mail,0.9427303673470504,Black King Bar,0.6067958969763906,Shadow Blade,0.0934288434490107,Phase Boots,0.5373347000332188,Zeus,Bloodseeker
4,22,214.0,1.0,254.0,108.0,36.0,116.0,E,5,0.22287512666169607,Tranquil Boots,0.3602429907857776,Blink Dagger,0.7705146486494107,Glimmer Cape,0.11946013528900712,Aghanim's Scepter,0.8229326200693006,Magic Wand,0.9142969475957705,Black King Bar,0.22737637341411898,Zeus,Crystal Maiden
5,22,63.0,152.0,164.0,147.0,212.0,141.0,Q,6,0.021744819417452432,Power Treads,0.8797704663873919,Shadow Blade,0.6257352516376598,Helm of the Dominator,0.9874566167094077,Manta Style,0.2390905549068434,Ring of Aquila,0.25964047869903395,Daedalus,0.5783537456168457,Zeus,Drow Ranger
6,22,1.0,180.0,108.0,102.0,36.0,178.0,W,7,0.35842064328398093,Blink Dagger,0.8210221904828021,Arcane Boots,0.7552055478700286,Aghanim's Scepter,0.06878093651928074,Force Staff,0.8693960442530883,Magic Wand,0.8432499898894341,Soul Ring,0.0945196714578741,Zeus,Earthshaker
7,22,50.0,145.0,147.0,154.0,1.0,208.0,E,8,0.775127816798333,Phase Boots,0.4781959631849326,Battle Fury,0.5576936603151824,Manta Style,0.5339974271581933,Sange and Yasha,0.8700667183761913,Blink Dagger,0.8534998033771839,Abyssal Blade,0.9483230351511134,Zeus,Juggernaut
8,22,63.0,212.0,147.0,50.0,36.0,166.0,Q,9,0.011267857542838322,Power Treads,0.19810594346562127,Ring of Aquila,0.34186300710604434,Manta Style,0.1219857447934416,Phase Boots,0.5427637755004786,Magic Wand,0.14299197589446289,Maelstrom,0.6041249312141587,Zeus,Mirana
9,22,123.0,63.0,176.0,212.0,160.0,147.0,E,10,0.36792454210002024,Linken's Sphere,0.3720445916933276,Power Treads,0.010197894920521478,Ethereal Blade,0.3514669364214017,Ring of Aquila,0.9031319329749512,Eye of Skadi,0.41460243433856336,Manta Style,0.5497524542644732,Zeus,Morphling
10,22,63.0,116.0,152.0,154.0,164.0,160.0,W,11,0.024529575201492126,Power Treads,0.11540490142666193,Black King Bar,0.5961444572305216,Shadow Blade,0.7891068695619514,Sange and Yasha,0.8856417032033223,Helm of the Dominator,0.10617429670920042,Eye of Skadi,0.8133054633670055,Zeus,Shadow Fiend
11,22,63.0,174.0,114.0,147.0,196.0,48.0,W,12,0.7504559612147149,Power Treads,0.9152963535184147,Diffusal Blade,0.3904661963487649,Heart of Tarrasque,0.9768666794843248,Manta Style,0.17697108490656466,Diffusal Blade,0.3913368086780521,Boots of Travel,0.7654251964216152,Zeus,Phantom Lancer
12,22,1.0,63.0,100.0,41.0,204.0,36.0,W,13,0.4133133965852779,Blink Dagger,0.16055942633294973,Power Treads,0.4933423447634607,Eul's Scepter of Divinity,0.8663792162920451,Bottle,0.9465419586056066,Dagon,0.9820893404202348,Magic Wand,0.5922299770164234,Zeus,Puck
13,22,232.0,214.0,1.0,108.0,102.0,92.0,W,14,0.36027069025278435,Aether Lens,0.6366084720777592,Tranquil Boots,0.08460813915695675,Blink Dagger,0.05647451445785878,Aghanim's Scepter,0.9683221317862545,Force Staff,0.9580861608135087,Urn of Shadows,0.9996210028670536,Zeus,Pudge
14,22,63.0,154.0,116.0,108.0,212.0,79.0,E,15,0.9821457169679821,Power Treads,0.4494453953054951,Sange and Yasha,0.2764940389199587,Black King Bar,0.38310332255851964,Aghanim's Scepter,0.5621181490785739,Ring of Aquila,0.41551407352976166,Mekansm,0.7422585207413489,Zeus,Razor
15,22,1.0,108.0,180.0,232.0,102.0,48.0,E,16,0.8618248221366864,Blink Dagger,0.9133239824633431,Aghanim's Scepter,0.5442686227989415,Arcane Boots,0.36078002284367316,Aether Lens,0.06198689496863907,Force Staff,0.30915192781365686,Boots of Travel,0.7075205574905747,Zeus,Sand King
16,22,63.0,121.0,98.0,41.0,123.0,116.0,E,17,0.4947185426562075,Power Treads,0.8371345579115574,Bloodstone,0.4242842970412265,Orchid Malevolence,0.5459840548628692,Bottle,0.13710545911360916,Linken's Sphere,0.5152017405794854,Black King Bar,0.578765881894063,Zeus,Storm Spirit
17,22,63.0,1.0,116.0,164.0,154.0,141.0,W,18,0.4541585946775688,Power Treads,0.36499445453613566,Blink Dagger,0.1826651365958024,Black King Bar,0.2547896352687594,Helm of the Dominator,0.48416597437000297,Sange and Yasha,0.0010488355214309797,Daedalus,0.5937906873545976,Zeus,Sven
18,22,108.0,1.0,63.0,112.0,247.0,180.0,E,19,0.1226797489830127,Aghanim's Scepter,0.6778662900146293,Blink Dagger,0.7593943755527407,Power Treads,0.21026910499246054,Assault Cuirass,0.35952673545662817,Moon Shard,0.10677822015426564,Arcane Boots,0.019324330054768413,Zeus,Tiny
19,22,63.0,36.0,102.0,212.0,232.0,180.0,W,20,0.6957644305492333,Power Treads,0.7778639252978431,Magic Wand,0.6875673324449565,Force Staff,0.7874975081536157,Ring of Aquila,0.8704905087596303,Aether Lens,0.4219950675480064,Arcane Boots,0.06938376104137745,Zeus,Vengeful Spirit
20,22,50.0,108.0,1.0,168.0,135.0,166.0,W,21,0.6011428816528428,Phase Boots,0.6637661675474833,Aghanim's Scepter,0.8754951374721669,Blink Dagger,0.9603492634853057,Desolator,0.6719511045398201,Monkey King Bar,0.686884583815389,Maelstrom,0.3378259334869579,Zeus,Windranger
21,22,50.0,141.0,152.0,36.0,185.0,145.0,E,23,0.43111861102991267,Phase Boots,0.7349621224027918,Daedalus,0.6169516702769312,Shadow Blade,0.21151484785568553,Magic Wand,0.6660565307891663,Drum of Endurance,0.09708580091914965,Battle Fury,0.04476973907731363,Zeus,Kunkka
22,22,100.0,108.0,50.0,232.0,1.0,48.0,W,25,0.4714871941200316,Eul's Scepter of Divinity,0.30344973072553605,Aghanim's Scepter,0.8739003384432985,Phase Boots,0.6913262201416287,Aether Lens,0.5828828833567036,Blink Dagger,0.413049036928417,Boots of Travel,0.3991504887257239,Zeus,Lina
23,22,214.0,1.0,108.0,36.0,232.0,102.0,E,26,0.8415911845410021,Tranquil Boots,0.4121739935014991,Blink Dagger,0.28233653800986347,Aghanim's Scepter,0.8526810598692912,Magic Wand,0.08971998974310635,Aether Lens,0.22667530466317165,Force Staff,0.6077763312799914,Zeus,Lion
24,22,180.0,108.0,1.0,36.0,232.0,110.0,E,27,0.6827438418600464,Arcane Boots,0.8214521883959006,Aghanim's Scepter,0.9126797030387158,Blink Dagger,0.4214443578985405,Magic Wand,0.48207335038235877,Aether Lens,0.396415515651907,Refresher Orb,0.12546821225674565,Zeus,Shadow Shaman
25,22,1.0,63.0,116.0,214.0,36.0,102.0,Q,28,0.9884717395035442,Blink Dagger,0.4042957767601215,Power Treads,0.41167832043137165,Black King Bar,0.2957955794241389,Tranquil Boots,0.6101412678601974,Magic Wand,0.5747216518587982,Force Staff,0.20690036007177526,Zeus,Slardar
26,22,1.0,180.0,110.0,36.0,231.0,119.0,E,29,0.6955626506774668,Blink Dagger,0.3680400354854242,Arcane Boots,0.010525751917003001,Refresher Orb,0.5678872462693954,Magic Wand,0.3070237092301644,Guardian Greaves,0.09745372888024095,Shiva's Guard,0.7701776127705355,Zeus,Tidehunter
27,22,180.0,108.0,254.0,36.0,232.0,116.0,W,30,0.9054580927669171,Arcane Boots,0.1775453088765574,Aghanim's Scepter,0.22929112634220816,Glimmer Cape,0.6335061338043348,Magic Wand,0.7077758134511701,Aether Lens,0.33567395338135664,Black King Bar,0.503485993757604,Zeus,Witch Doctor
28,22,214.0,108.0,79.0,102.0,92.0,36.0,W,31,0.3561339366571046,Tranquil Boots,0.8515067712236272,Aghanim's Scepter,0.8386122864966272,Mekansm,0.3251183580820294,Force Staff,0.41719296164459696,Urn of Shadows,0.4050978256460043,Magic Wand,0.29426497076134306,Zeus,Lich
29,22,63.0,196.0,154.0,174.0,143.0,36.0,E,32,0.39393975790243296,Power Treads,0.8407927374933567,Diffusal Blade,0.5276741918242033,Sange and Yasha,0.38017206552158445,Diffusal Blade,0.6938206602488213,Skull Basher,0.5733622725322867,Magic Wand,0.20915278879713406,Zeus,Riki
30,22,1.0,116.0,178.0,108.0,231.0,110.0,E,33,0.41704002136781404,Blink Dagger,0.4428879494378902,Black King Bar,0.31434412145592605,Soul Ring,0.039281569452418896,Aghanim's Scepter,0.058327214507219116,Guardian Greaves,0.14025950861401704,Refresher Orb,0.037822192911438623,Zeus,Enigma
31,22,1.0,48.0,178.0,41.0,204.0,220.0,Q,34,0.8537856548523852,Blink Dagger,0.495695861749891,Boots of Travel,0.09538568133639358,Soul Ring,0.9000292160238839,Bottle,0.8430112628990767,Dagon,0.5477361430182112,Boots of Travel,0.04493038483853384,Zeus,Tinker
